"nuts2","freq","date"
3,631,2020-03-24 16:00:00
4,807,2020-03-24 16:00:00
5,429,2020-03-24 16:00:00
6,575,2020-03-24 16:00:00
7,1278,2020-03-24 16:00:00
8,379,2020-03-24 16:00:00
9,664,2020-03-24 16:00:00
1,85,2020-03-24 16:15:00
2,144,2020-03-24 16:15:00
3,632,2020-03-24 16:15:00
4,810,2020-03-24 16:15:00
5,433,2020-03-24 16:15:00
6,576,2020-03-24 16:15:00
7,1278,2020-03-24 16:15:00
8,383,2020-03-24 16:15:00
9,669,2020-03-24 16:15:00
1,86,2020-03-24 16:30:00
2,144,2020-03-24 16:30:00
3,633,2020-03-24 16:30:00
4,810,2020-03-24 16:30:00
5,433,2020-03-24 16:30:00
6,582,2020-03-24 16:30:00
7,1282,2020-03-24 16:30:00
8,383,2020-03-24 16:30:00
9,675,2020-03-24 16:30:00
1,86,2020-03-24 16:45:00
2,144,2020-03-24 16:45:00
3,633,2020-03-24 16:45:00
4,813,2020-03-24 16:45:00
5,433,2020-03-24 16:45:00
6,583,2020-03-24 16:45:00
7,1284,2020-03-24 16:45:00
8,383,2020-03-24 16:45:00
9,675,2020-03-24 16:45:00
1,86,2020-03-24 17:00:00
2,144,2020-03-24 17:00:00
3,633,2020-03-24 17:00:00
4,813,2020-03-24 17:00:00
5,434,2020-03-24 17:00:00
6,583,2020-03-24 17:00:00
7,1285,2020-03-24 17:00:00
8,383,2020-03-24 17:00:00
9,676,2020-03-24 17:00:00
1,86,2020-03-24 17:15:00
2,144,2020-03-24 17:15:00
3,633,2020-03-24 17:15:00
4,813,2020-03-24 17:15:00
5,434,2020-03-24 17:15:00
6,583,2020-03-24 17:15:00
7,1286,2020-03-24 17:15:00
8,383,2020-03-24 17:15:00
9,676,2020-03-24 17:15:00
1,86,2020-03-24 17:30:00
2,144,2020-03-24 17:30:00
3,633,2020-03-24 17:30:00
4,816,2020-03-24 17:30:00
5,434,2020-03-24 17:30:00
6,583,2020-03-24 17:30:00
7,1293,2020-03-24 17:30:00
8,383,2020-03-24 17:30:00
9,676,2020-03-24 17:30:00
1,86,2020-03-24 17:45:00
2,144,2020-03-24 17:45:00
3,633,2020-03-24 17:45:00
4,816,2020-03-24 17:45:00
5,435,2020-03-24 17:45:00
6,583,2020-03-24 17:45:00
7,1302,2020-03-24 17:45:00
8,383,2020-03-24 17:45:00
9,676,2020-03-24 17:45:00
1,86,2020-03-24 18:00:00
2,144,2020-03-24 18:00:00
3,633,2020-03-24 18:00:00
4,821,2020-03-24 18:00:00
5,435,2020-03-24 18:00:00
6,583,2020-03-24 18:00:00
7,1310,2020-03-24 18:00:00
8,388,2020-03-24 18:00:00
9,676,2020-03-24 18:00:00
1,86,2020-03-24 18:15:00
2,144,2020-03-24 18:15:00
3,633,2020-03-24 18:15:00
4,824,2020-03-24 18:15:00
5,435,2020-03-24 18:15:00
6,583,2020-03-24 18:15:00
7,1316,2020-03-24 18:15:00
8,388,2020-03-24 18:15:00
9,676,2020-03-24 18:15:00
1,86,2020-03-24 18:30:00
2,144,2020-03-24 18:30:00
3,633,2020-03-24 18:30:00
4,830,2020-03-24 18:30:00
5,453,2020-03-24 18:30:00
6,583,2020-03-24 18:30:00
7,1322,2020-03-24 18:30:00
8,388,2020-03-24 18:30:00
9,676,2020-03-24 18:30:00
1,86,2020-03-24 18:45:00
2,144,2020-03-24 18:45:00
3,633,2020-03-24 18:45:00
4,831,2020-03-24 18:45:00
5,453,2020-03-24 18:45:00
6,583,2020-03-24 18:45:00
7,1324,2020-03-24 18:45:00
8,388,2020-03-24 18:45:00
9,676,2020-03-24 18:45:00
1,86,2020-03-24 19:00:00
2,144,2020-03-24 19:00:00
3,633,2020-03-24 19:00:00
4,831,2020-03-24 19:00:00
5,454,2020-03-24 19:00:00
6,583,2020-03-24 19:00:00
7,1327,2020-03-24 19:00:00
8,388,2020-03-24 19:00:00
9,676,2020-03-24 19:00:00
1,86,2020-03-24 19:15:00
2,144,2020-03-24 19:15:00
3,640,2020-03-24 19:15:00
4,832,2020-03-24 19:15:00
5,454,2020-03-24 19:15:00
6,583,2020-03-24 19:15:00
7,1329,2020-03-24 19:15:00
8,392,2020-03-24 19:15:00
9,677,2020-03-24 19:15:00
1,86,2020-03-24 19:30:00
2,144,2020-03-24 19:30:00
3,644,2020-03-24 19:30:00
4,843,2020-03-24 19:30:00
5,454,2020-03-24 19:30:00
6,583,2020-03-24 19:30:00
7,1330,2020-03-24 19:30:00
8,392,2020-03-24 19:30:00
9,677,2020-03-24 19:30:00
1,86,2020-03-24 19:45:00
2,144,2020-03-24 19:45:00
3,650,2020-03-24 19:45:00
4,847,2020-03-24 19:45:00
5,454,2020-03-24 19:45:00
6,583,2020-03-24 19:45:00
7,1330,2020-03-24 19:45:00
8,392,2020-03-24 19:45:00
9,677,2020-03-24 19:45:00
1,87,2020-03-24 20:00:00
2,144,2020-03-24 20:00:00
3,662,2020-03-24 20:00:00
4,847,2020-03-24 20:00:00
5,456,2020-03-24 20:00:00
6,584,2020-03-24 20:00:00
7,1333,2020-03-24 20:00:00
8,392,2020-03-24 20:00:00
9,677,2020-03-24 20:00:00
1,87,2020-03-24 20:15:00
2,144,2020-03-24 20:15:00
3,670,2020-03-24 20:15:00
4,851,2020-03-24 20:15:00
5,456,2020-03-24 20:15:00
6,584,2020-03-24 20:15:00
7,1333,2020-03-24 20:15:00
8,392,2020-03-24 20:15:00
9,677,2020-03-24 20:15:00
1,87,2020-03-24 20:30:00
2,144,2020-03-24 20:30:00
3,679,2020-03-24 20:30:00
4,853,2020-03-24 20:30:00
5,478,2020-03-24 20:30:00
6,584,2020-03-24 20:30:00
7,1334,2020-03-24 20:30:00
8,397,2020-03-24 20:30:00
9,677,2020-03-24 20:30:00
1,87,2020-03-24 20:45:00
2,145,2020-03-24 20:45:00
3,679,2020-03-24 20:45:00
4,853,2020-03-24 20:45:00
5,478,2020-03-24 20:45:00
6,584,2020-03-24 20:45:00
7,1337,2020-03-24 20:45:00
8,397,2020-03-24 20:45:00
9,677,2020-03-24 20:45:00
1,87,2020-03-24 21:00:00
2,145,2020-03-24 21:00:00
3,679,2020-03-24 21:00:00
4,853,2020-03-24 21:00:00
5,478,2020-03-24 21:00:00
6,584,2020-03-24 21:00:00
7,1338,2020-03-24 21:00:00
8,397,2020-03-24 21:00:00
9,677,2020-03-24 21:00:00
1,87,2020-03-24 21:15:00
2,145,2020-03-24 21:15:00
3,679,2020-03-24 21:15:00
4,853,2020-03-24 21:15:00
5,478,2020-03-24 21:15:00
6,584,2020-03-24 21:15:00
7,1338,2020-03-24 21:15:00
8,402,2020-03-24 21:15:00
9,677,2020-03-24 21:15:00
1,87,2020-03-24 21:30:00
2,145,2020-03-24 21:30:00
3,679,2020-03-24 21:30:00
4,853,2020-03-24 21:30:00
5,478,2020-03-24 21:30:00
6,584,2020-03-24 21:30:00
7,1338,2020-03-24 21:30:00
8,402,2020-03-24 21:30:00
9,677,2020-03-24 21:30:00
1,87,2020-03-24 21:45:00
2,145,2020-03-24 21:45:00
3,679,2020-03-24 21:45:00
4,853,2020-03-24 21:45:00
5,478,2020-03-24 21:45:00
6,584,2020-03-24 21:45:00
7,1338,2020-03-24 21:45:00
8,402,2020-03-24 21:45:00
9,677,2020-03-24 21:45:00
1,87,2020-03-24 22:00:00
2,145,2020-03-24 22:00:00
3,679,2020-03-24 22:00:00
4,853,2020-03-24 22:00:00
5,478,2020-03-24 22:00:00
6,584,2020-03-24 22:00:00
7,1338,2020-03-24 22:00:00
8,402,2020-03-24 22:00:00
9,677,2020-03-24 22:00:00
1,87,2020-03-24 22:15:00
2,145,2020-03-24 22:15:00
3,679,2020-03-24 22:15:00
4,858,2020-03-24 22:15:00
5,478,2020-03-24 22:15:00
6,584,2020-03-24 22:15:00
7,1338,2020-03-24 22:15:00
8,402,2020-03-24 22:15:00
9,677,2020-03-24 22:15:00
1,87,2020-03-24 22:30:00
2,145,2020-03-24 22:30:00
3,679,2020-03-24 22:30:00
4,858,2020-03-24 22:30:00
5,493,2020-03-24 22:30:00
6,585,2020-03-24 22:30:00
7,1338,2020-03-24 22:30:00
8,402,2020-03-24 22:30:00
9,677,2020-03-24 22:30:00
1,87,2020-03-24 22:45:00
2,145,2020-03-24 22:45:00
3,679,2020-03-24 22:45:00
4,858,2020-03-24 22:45:00
5,493,2020-03-24 22:45:00
6,585,2020-03-24 22:45:00
7,1338,2020-03-24 22:45:00
8,402,2020-03-24 22:45:00
9,677,2020-03-24 22:45:00
1,87,2020-03-24 23:00:00
2,145,2020-03-24 23:00:00
3,679,2020-03-24 23:00:00
4,858,2020-03-24 23:00:00
5,493,2020-03-24 23:00:00
6,585,2020-03-24 23:00:00
7,1338,2020-03-24 23:00:00
8,402,2020-03-24 23:00:00
9,677,2020-03-24 23:00:00
1,87,2020-03-24 23:15:00
2,145,2020-03-24 23:15:00
3,679,2020-03-24 23:15:00
4,858,2020-03-24 23:15:00
5,493,2020-03-24 23:15:00
6,585,2020-03-24 23:15:00
7,1338,2020-03-24 23:15:00
8,402,2020-03-24 23:15:00
9,677,2020-03-24 23:15:00
1,87,2020-03-24 23:30:00
2,145,2020-03-24 23:30:00
3,679,2020-03-24 23:30:00
4,858,2020-03-24 23:30:00
5,493,2020-03-24 23:30:00
6,585,2020-03-24 23:30:00
7,1338,2020-03-24 23:30:00
8,402,2020-03-24 23:30:00
9,677,2020-03-24 23:30:00
1,87,2020-03-24 23:45:00
2,145,2020-03-24 23:45:00
3,679,2020-03-24 23:45:00
4,858,2020-03-24 23:45:00
5,493,2020-03-24 23:45:00
6,585,2020-03-24 23:45:00
7,1338,2020-03-24 23:45:00
8,402,2020-03-24 23:45:00
9,677,2020-03-24 23:45:00
1,87,2020-03-25 00:00:00
2,145,2020-03-25 00:00:00
3,679,2020-03-25 00:00:00
4,858,2020-03-25 00:00:00
5,493,2020-03-25 00:00:00
6,585,2020-03-25 00:00:00
7,1338,2020-03-25 00:00:00
8,402,2020-03-25 00:00:00
9,677,2020-03-25 00:00:00
1,87,2020-03-25 00:15:00
2,145,2020-03-25 00:15:00
3,679,2020-03-25 00:15:00
4,858,2020-03-25 00:15:00
5,493,2020-03-25 00:15:00
6,585,2020-03-25 00:15:00
7,1338,2020-03-25 00:15:00
8,402,2020-03-25 00:15:00
9,677,2020-03-25 00:15:00
1,87,2020-03-25 00:30:00
2,145,2020-03-25 00:30:00
3,679,2020-03-25 00:30:00
4,858,2020-03-25 00:30:00
5,493,2020-03-25 00:30:00
6,585,2020-03-25 00:30:00
7,1338,2020-03-25 00:30:00
8,402,2020-03-25 00:30:00
9,677,2020-03-25 00:30:00
1,87,2020-03-25 00:45:00
2,145,2020-03-25 00:45:00
3,679,2020-03-25 00:45:00
4,858,2020-03-25 00:45:00
5,493,2020-03-25 00:45:00
6,585,2020-03-25 00:45:00
7,1338,2020-03-25 00:45:00
8,402,2020-03-25 00:45:00
9,677,2020-03-25 00:45:00
1,87,2020-03-25 01:00:00
2,145,2020-03-25 01:00:00
3,679,2020-03-25 01:00:00
4,858,2020-03-25 01:00:00
5,493,2020-03-25 01:00:00
6,585,2020-03-25 01:00:00
7,1338,2020-03-25 01:00:00
8,402,2020-03-25 01:00:00
9,677,2020-03-25 01:00:00
1,87,2020-03-25 01:15:00
2,145,2020-03-25 01:15:00
3,679,2020-03-25 01:15:00
4,858,2020-03-25 01:15:00
5,493,2020-03-25 01:15:00
6,585,2020-03-25 01:15:00
7,1338,2020-03-25 01:15:00
8,402,2020-03-25 01:15:00
9,677,2020-03-25 01:15:00
1,87,2020-03-25 01:30:00
2,145,2020-03-25 01:30:00
3,679,2020-03-25 01:30:00
4,858,2020-03-25 01:30:00
5,493,2020-03-25 01:30:00
6,585,2020-03-25 01:30:00
7,1338,2020-03-25 01:30:00
8,402,2020-03-25 01:30:00
9,677,2020-03-25 01:30:00
1,87,2020-03-25 01:45:00
2,145,2020-03-25 01:45:00
3,679,2020-03-25 01:45:00
4,858,2020-03-25 01:45:00
5,493,2020-03-25 01:45:00
6,585,2020-03-25 01:45:00
7,1338,2020-03-25 01:45:00
8,402,2020-03-25 01:45:00
9,677,2020-03-25 01:45:00
1,87,2020-03-25 02:00:00
2,145,2020-03-25 02:00:00
3,679,2020-03-25 02:00:00
4,858,2020-03-25 02:00:00
5,493,2020-03-25 02:00:00
6,585,2020-03-25 02:00:00
7,1338,2020-03-25 02:00:00
8,402,2020-03-25 02:00:00
9,677,2020-03-25 02:00:00
1,87,2020-03-25 02:15:00
2,145,2020-03-25 02:15:00
3,679,2020-03-25 02:15:00
4,858,2020-03-25 02:15:00
5,493,2020-03-25 02:15:00
6,585,2020-03-25 02:15:00
7,1338,2020-03-25 02:15:00
8,402,2020-03-25 02:15:00
9,677,2020-03-25 02:15:00
1,87,2020-03-25 02:30:00
2,145,2020-03-25 02:30:00
3,679,2020-03-25 02:30:00
4,858,2020-03-25 02:30:00
5,493,2020-03-25 02:30:00
6,585,2020-03-25 02:30:00
7,1338,2020-03-25 02:30:00
8,402,2020-03-25 02:30:00
9,677,2020-03-25 02:30:00
1,87,2020-03-25 02:45:00
2,145,2020-03-25 02:45:00
3,679,2020-03-25 02:45:00
4,858,2020-03-25 02:45:00
5,493,2020-03-25 02:45:00
6,585,2020-03-25 02:45:00
7,1338,2020-03-25 02:45:00
8,402,2020-03-25 02:45:00
9,677,2020-03-25 02:45:00
1,87,2020-03-25 03:00:00
2,145,2020-03-25 03:00:00
3,679,2020-03-25 03:00:00
4,858,2020-03-25 03:00:00
5,493,2020-03-25 03:00:00
6,585,2020-03-25 03:00:00
7,1338,2020-03-25 03:00:00
8,402,2020-03-25 03:00:00
9,677,2020-03-25 03:00:00
1,87,2020-03-25 03:15:00
2,145,2020-03-25 03:15:00
3,679,2020-03-25 03:15:00
4,858,2020-03-25 03:15:00
5,493,2020-03-25 03:15:00
6,585,2020-03-25 03:15:00
7,1338,2020-03-25 03:15:00
8,402,2020-03-25 03:15:00
9,677,2020-03-25 03:15:00
1,87,2020-03-25 03:30:00
2,145,2020-03-25 03:30:00
3,679,2020-03-25 03:30:00
4,858,2020-03-25 03:30:00
5,493,2020-03-25 03:30:00
6,585,2020-03-25 03:30:00
7,1338,2020-03-25 03:30:00
8,402,2020-03-25 03:30:00
9,677,2020-03-25 03:30:00
1,87,2020-03-25 03:45:00
2,145,2020-03-25 03:45:00
3,679,2020-03-25 03:45:00
4,858,2020-03-25 03:45:00
5,493,2020-03-25 03:45:00
6,585,2020-03-25 03:45:00
7,1338,2020-03-25 03:45:00
8,402,2020-03-25 03:45:00
9,677,2020-03-25 03:45:00
1,87,2020-03-25 04:00:00
2,145,2020-03-25 04:00:00
3,679,2020-03-25 04:00:00
4,858,2020-03-25 04:00:00
5,493,2020-03-25 04:00:00
6,585,2020-03-25 04:00:00
7,1338,2020-03-25 04:00:00
8,402,2020-03-25 04:00:00
9,677,2020-03-25 04:00:00
1,87,2020-03-25 04:15:00
2,145,2020-03-25 04:15:00
3,679,2020-03-25 04:15:00
4,858,2020-03-25 04:15:00
5,493,2020-03-25 04:15:00
6,585,2020-03-25 04:15:00
7,1338,2020-03-25 04:15:00
8,402,2020-03-25 04:15:00
9,677,2020-03-25 04:15:00
1,87,2020-03-25 04:30:00
2,145,2020-03-25 04:30:00
3,679,2020-03-25 04:30:00
4,858,2020-03-25 04:30:00
5,493,2020-03-25 04:30:00
6,585,2020-03-25 04:30:00
7,1338,2020-03-25 04:30:00
8,402,2020-03-25 04:30:00
9,677,2020-03-25 04:30:00
1,87,2020-03-25 04:45:00
2,145,2020-03-25 04:45:00
3,679,2020-03-25 04:45:00
4,858,2020-03-25 04:45:00
5,493,2020-03-25 04:45:00
6,585,2020-03-25 04:45:00
7,1338,2020-03-25 04:45:00
8,402,2020-03-25 04:45:00
9,677,2020-03-25 04:45:00
1,87,2020-03-25 05:00:00
2,145,2020-03-25 05:00:00
3,679,2020-03-25 05:00:00
4,858,2020-03-25 05:00:00
5,493,2020-03-25 05:00:00
6,585,2020-03-25 05:00:00
7,1338,2020-03-25 05:00:00
8,402,2020-03-25 05:00:00
9,677,2020-03-25 05:00:00
1,87,2020-03-25 05:15:00
2,145,2020-03-25 05:15:00
3,679,2020-03-25 05:15:00
4,858,2020-03-25 05:15:00
5,493,2020-03-25 05:15:00
6,585,2020-03-25 05:15:00
7,1338,2020-03-25 05:15:00
8,402,2020-03-25 05:15:00
9,677,2020-03-25 05:15:00
1,87,2020-03-25 05:30:00
2,145,2020-03-25 05:30:00
3,679,2020-03-25 05:30:00
4,858,2020-03-25 05:30:00
5,493,2020-03-25 05:30:00
6,585,2020-03-25 05:30:00
7,1338,2020-03-25 05:30:00
8,402,2020-03-25 05:30:00
9,677,2020-03-25 05:30:00
1,87,2020-03-25 05:45:00
2,145,2020-03-25 05:45:00
3,679,2020-03-25 05:45:00
4,858,2020-03-25 05:45:00
5,493,2020-03-25 05:45:00
6,585,2020-03-25 05:45:00
7,1338,2020-03-25 05:45:00
8,402,2020-03-25 05:45:00
9,677,2020-03-25 05:45:00
1,87,2020-03-25 06:00:00
2,145,2020-03-25 06:00:00
3,679,2020-03-25 06:00:00
4,858,2020-03-25 06:00:00
5,493,2020-03-25 06:00:00
6,585,2020-03-25 06:00:00
7,1338,2020-03-25 06:00:00
8,402,2020-03-25 06:00:00
9,677,2020-03-25 06:00:00
1,87,2020-03-25 06:15:00
2,145,2020-03-25 06:15:00
3,679,2020-03-25 06:15:00
4,858,2020-03-25 06:15:00
5,493,2020-03-25 06:15:00
6,585,2020-03-25 06:15:00
7,1338,2020-03-25 06:15:00
8,402,2020-03-25 06:15:00
9,677,2020-03-25 06:15:00
1,87,2020-03-25 06:30:00
2,145,2020-03-25 06:30:00
3,680,2020-03-25 06:30:00
4,858,2020-03-25 06:30:00
5,493,2020-03-25 06:30:00
6,585,2020-03-25 06:30:00
7,1338,2020-03-25 06:30:00
8,402,2020-03-25 06:30:00
9,677,2020-03-25 06:30:00
1,87,2020-03-25 06:45:00
2,145,2020-03-25 06:45:00
3,680,2020-03-25 06:45:00
4,858,2020-03-25 06:45:00
5,493,2020-03-25 06:45:00
6,585,2020-03-25 06:45:00
7,1338,2020-03-25 06:45:00
8,402,2020-03-25 06:45:00
9,677,2020-03-25 06:45:00
1,87,2020-03-25 07:00:00
2,145,2020-03-25 07:00:00
3,680,2020-03-25 07:00:00
4,858,2020-03-25 07:00:00
5,493,2020-03-25 07:00:00
6,585,2020-03-25 07:00:00
7,1338,2020-03-25 07:00:00
8,402,2020-03-25 07:00:00
9,677,2020-03-25 07:00:00
1,87,2020-03-25 07:15:00
2,145,2020-03-25 07:15:00
3,680,2020-03-25 07:15:00
4,858,2020-03-25 07:15:00
5,493,2020-03-25 07:15:00
6,585,2020-03-25 07:15:00
7,1338,2020-03-25 07:15:00
8,402,2020-03-25 07:15:00
9,678,2020-03-25 07:15:00
1,87,2020-03-25 07:30:00
2,145,2020-03-25 07:30:00
3,681,2020-03-25 07:30:00
4,858,2020-03-25 07:30:00
5,493,2020-03-25 07:30:00
6,585,2020-03-25 07:30:00
7,1338,2020-03-25 07:30:00
8,402,2020-03-25 07:30:00
9,680,2020-03-25 07:30:00
1,88,2020-03-25 07:45:00
2,145,2020-03-25 07:45:00
3,683,2020-03-25 07:45:00
4,860,2020-03-25 07:45:00
5,493,2020-03-25 07:45:00
6,585,2020-03-25 07:45:00
7,1338,2020-03-25 07:45:00
8,402,2020-03-25 07:45:00
9,679,2020-03-25 07:45:00
1,88,2020-03-25 08:00:00
2,145,2020-03-25 08:00:00
3,691,2020-03-25 08:00:00
4,860,2020-03-25 08:00:00
5,493,2020-03-25 08:00:00
6,585,2020-03-25 08:00:00
7,1338,2020-03-25 08:00:00
8,404,2020-03-25 08:00:00
9,678,2020-03-25 08:00:00
1,88,2020-03-25 08:15:00
2,151,2020-03-25 08:15:00
3,691,2020-03-25 08:15:00
4,860,2020-03-25 08:15:00
5,493,2020-03-25 08:15:00
6,586,2020-03-25 08:15:00
7,1338,2020-03-25 08:15:00
8,404,2020-03-25 08:15:00
9,677,2020-03-25 08:15:00
1,88,2020-03-25 08:30:00
2,155,2020-03-25 08:30:00
3,699,2020-03-25 08:30:00
4,860,2020-03-25 08:30:00
5,493,2020-03-25 08:30:00
6,597,2020-03-25 08:30:00
7,1341,2020-03-25 08:30:00
8,404,2020-03-25 08:30:00
9,678,2020-03-25 08:30:00
1,88,2020-03-25 08:45:00
2,156,2020-03-25 08:45:00
3,720,2020-03-25 08:45:00
4,860,2020-03-25 08:45:00
5,493,2020-03-25 08:45:00
6,609,2020-03-25 08:45:00
7,1348,2020-03-25 08:45:00
8,404,2020-03-25 08:45:00
9,690,2020-03-25 08:45:00
1,88,2020-03-25 09:00:00
2,157,2020-03-25 09:00:00
3,722,2020-03-25 09:00:00
4,860,2020-03-25 09:00:00
5,493,2020-03-25 09:00:00
6,617,2020-03-25 09:00:00
7,1361,2020-03-25 09:00:00
8,404,2020-03-25 09:00:00
9,692,2020-03-25 09:00:00
1,89,2020-03-25 09:15:00
2,157,2020-03-25 09:15:00
3,725,2020-03-25 09:15:00
4,872,2020-03-25 09:15:00
5,493,2020-03-25 09:15:00
6,617,2020-03-25 09:15:00
7,1370,2020-03-25 09:15:00
8,404,2020-03-25 09:15:00
9,691,2020-03-25 09:15:00
1,89,2020-03-25 09:30:00
2,156,2020-03-25 09:30:00
3,725,2020-03-25 09:30:00
4,877,2020-03-25 09:30:00
5,493,2020-03-25 09:30:00
6,616,2020-03-25 09:30:00
7,1376,2020-03-25 09:30:00
8,404,2020-03-25 09:30:00
9,691,2020-03-25 09:30:00
1,89,2020-03-25 09:45:00
2,156,2020-03-25 09:45:00
3,732,2020-03-25 09:45:00
4,884,2020-03-25 09:45:00
5,493,2020-03-25 09:45:00
6,616,2020-03-25 09:45:00
7,1382,2020-03-25 09:45:00
8,404,2020-03-25 09:45:00
9,692,2020-03-25 09:45:00
1,89,2020-03-25 10:00:00
2,157,2020-03-25 10:00:00
3,738,2020-03-25 10:00:00
4,884,2020-03-25 10:00:00
5,493,2020-03-25 10:00:00
6,616,2020-03-25 10:00:00
7,1389,2020-03-25 10:00:00
8,404,2020-03-25 10:00:00
9,692,2020-03-25 10:00:00
1,89,2020-03-25 10:15:00
2,157,2020-03-25 10:15:00
3,744,2020-03-25 10:15:00
4,884,2020-03-25 10:15:00
5,493,2020-03-25 10:15:00
6,616,2020-03-25 10:15:00
7,1388,2020-03-25 10:15:00
8,404,2020-03-25 10:15:00
9,694,2020-03-25 10:15:00
1,89,2020-03-25 10:30:00
2,159,2020-03-25 10:30:00
3,745,2020-03-25 10:30:00
4,884,2020-03-25 10:30:00
5,501,2020-03-25 10:30:00
6,616,2020-03-25 10:30:00
7,1388,2020-03-25 10:30:00
8,404,2020-03-25 10:30:00
9,694,2020-03-25 10:30:00
1,89,2020-03-25 10:45:00
2,160,2020-03-25 10:45:00
3,745,2020-03-25 10:45:00
4,884,2020-03-25 10:45:00
5,501,2020-03-25 10:45:00
6,616,2020-03-25 10:45:00
7,1388,2020-03-25 10:45:00
8,407,2020-03-25 10:45:00
9,695,2020-03-25 10:45:00
1,89,2020-03-25 11:00:00
2,160,2020-03-25 11:00:00
3,745,2020-03-25 11:00:00
4,884,2020-03-25 11:00:00
5,501,2020-03-25 11:00:00
6,616,2020-03-25 11:00:00
7,1388,2020-03-25 11:00:00
8,407,2020-03-25 11:00:00
9,695,2020-03-25 11:00:00
1,89,2020-03-25 11:15:00
2,160,2020-03-25 11:15:00
3,749,2020-03-25 11:15:00
4,887,2020-03-25 11:15:00
5,501,2020-03-25 11:15:00
6,616,2020-03-25 11:15:00
7,1389,2020-03-25 11:15:00
8,407,2020-03-25 11:15:00
9,696,2020-03-25 11:15:00
1,88,2020-03-25 11:30:00
2,160,2020-03-25 11:30:00
3,750,2020-03-25 11:30:00
4,887,2020-03-25 11:30:00
5,501,2020-03-25 11:30:00
6,616,2020-03-25 11:30:00
7,1389,2020-03-25 11:30:00
8,407,2020-03-25 11:30:00
9,697,2020-03-25 11:30:00
1,88,2020-03-25 11:45:00
2,160,2020-03-25 11:45:00
3,749,2020-03-25 11:45:00
4,888,2020-03-25 11:45:00
5,501,2020-03-25 11:45:00
6,616,2020-03-25 11:45:00
7,1389,2020-03-25 11:45:00
8,407,2020-03-25 11:45:00
9,698,2020-03-25 11:45:00
1,88,2020-03-25 12:00:00
2,160,2020-03-25 12:00:00
3,749,2020-03-25 12:00:00
4,890,2020-03-25 12:00:00
5,502,2020-03-25 12:00:00
6,616,2020-03-25 12:00:00
7,1389,2020-03-25 12:00:00
8,407,2020-03-25 12:00:00
9,698,2020-03-25 12:00:00
1,88,2020-03-25 12:15:00
2,160,2020-03-25 12:15:00
3,749,2020-03-25 12:15:00
4,891,2020-03-25 12:15:00
5,502,2020-03-25 12:15:00
6,616,2020-03-25 12:15:00
7,1384,2020-03-25 12:15:00
8,407,2020-03-25 12:15:00
9,698,2020-03-25 12:15:00
1,89,2020-03-25 12:30:00
2,160,2020-03-25 12:30:00
3,749,2020-03-25 12:30:00
4,899,2020-03-25 12:30:00
5,502,2020-03-25 12:30:00
6,621,2020-03-25 12:30:00
7,1384,2020-03-25 12:30:00
8,407,2020-03-25 12:30:00
9,699,2020-03-25 12:30:00
1,89,2020-03-25 12:45:00
2,160,2020-03-25 12:45:00
3,749,2020-03-25 12:45:00
4,900,2020-03-25 12:45:00
5,502,2020-03-25 12:45:00
6,621,2020-03-25 12:45:00
7,1384,2020-03-25 12:45:00
8,407,2020-03-25 12:45:00
9,700,2020-03-25 12:45:00
1,89,2020-03-25 13:00:00
2,161,2020-03-25 13:00:00
3,748,2020-03-25 13:00:00
4,900,2020-03-25 13:00:00
5,502,2020-03-25 13:00:00
6,621,2020-03-25 13:00:00
7,1384,2020-03-25 13:00:00
8,407,2020-03-25 13:00:00
9,701,2020-03-25 13:00:00
1,89,2020-03-25 13:15:00
2,161,2020-03-25 13:15:00
3,748,2020-03-25 13:15:00
4,901,2020-03-25 13:15:00
5,502,2020-03-25 13:15:00
6,621,2020-03-25 13:15:00
7,1384,2020-03-25 13:15:00
8,407,2020-03-25 13:15:00
9,701,2020-03-25 13:15:00
1,89,2020-03-25 13:30:00
2,161,2020-03-25 13:30:00
3,748,2020-03-25 13:30:00
4,901,2020-03-25 13:30:00
5,502,2020-03-25 13:30:00
6,621,2020-03-25 13:30:00
7,1384,2020-03-25 13:30:00
8,407,2020-03-25 13:30:00
9,700,2020-03-25 13:30:00
1,89,2020-03-25 13:45:00
2,161,2020-03-25 13:45:00
3,748,2020-03-25 13:45:00
4,904,2020-03-25 13:45:00
5,502,2020-03-25 13:45:00
6,621,2020-03-25 13:45:00
7,1384,2020-03-25 13:45:00
8,407,2020-03-25 13:45:00
9,700,2020-03-25 13:45:00
1,89,2020-03-25 14:00:00
2,161,2020-03-25 14:00:00
3,748,2020-03-25 14:00:00
4,904,2020-03-25 14:00:00
5,502,2020-03-25 14:00:00
6,623,2020-03-25 14:00:00
7,1385,2020-03-25 14:00:00
8,407,2020-03-25 14:00:00
9,700,2020-03-25 14:00:00
1,89,2020-03-25 14:15:00
2,161,2020-03-25 14:15:00
3,749,2020-03-25 14:15:00
4,904,2020-03-25 14:15:00
5,502,2020-03-25 14:15:00
6,627,2020-03-25 14:15:00
7,1385,2020-03-25 14:15:00
8,407,2020-03-25 14:15:00
9,702,2020-03-25 14:15:00
1,89,2020-03-25 14:30:00
2,161,2020-03-25 14:30:00
3,750,2020-03-25 14:30:00
4,915,2020-03-25 14:30:00
5,516,2020-03-25 14:30:00
6,627,2020-03-25 14:30:00
7,1393,2020-03-25 14:30:00
8,407,2020-03-25 14:30:00
9,702,2020-03-25 14:30:00
